CdStationMesureEauxSurface;LbStationMesureEauxSurface;CoordXStationMesureEauxSurface;CoordYStationMesureEauxSurface;NomEntiteHydrographique;TypeCEStationMesureEauxSurface
06494400;SURAN A GIGNY 1;888580.0;6596121.99;Le Suran;
06494450;NOELTANT A MONTREVEL 1;891372.0;6596312.99;Ruisseau de Noëltant;
06494470;NOELTANT A MONTREVEL 2;890630.0;6595244.99;Ruisseau de Noëltant;
06494500;NOELTANT A LOUVENNE ;889228.0;6594283.99;Ruisseau de Noëltant;
06494520;TOISIN A ANDELOT-MORVAL ;886826.0;6593174.99;Le Toisin;
06494550;TOISIN A ST-JULIEN ;887789.0;6591712.99;Le Toisin;
06494570;SURAN A ST-JULIEN 2;888326.0;6592163.99;Le Suran;
06494580;PONSON A ST-JULIEN ;888535.0;6592064.99;Le Ponson;
06494585;SURAN A ST-JULIEN 3;887548.0;6590279.99;Le Suran;
06494590;SURAN A CUISIA ;888269.0;6591243.99;Le Suran;
06494595;SURAN A ST-JULIEN 1;888020.0;6590851.99;Le Suran;
06494600;SURAN A VILLECHANTRIA ;886969.0;6588831.99;Le Suran;
06494700;SURAN A BROISSIA ;886823.0;6587102.99;Le Suran;
06494750;BALME A BOURCIA ;884978.0;6586601.99;La Balme;
06494760;BALME A BOURCIA;885261.0;6587368.99;La Balme;
06494770;RUISSEAU DE BOURNEY A BOURCIA ;885285.0;6586038.99;Ruisseau de Bourney;
06494800;RUISSEAU DE BOURNEY A MONTFLEUR ;887294.0;6584809.99;Ruisseau de Bourney;
06494820;DOYE DE MONTAGNA A MONTAGNA-LE-TEMPLIER 1;889475.0;6587200.99;La Doye;
06494850;DOYE DE MONTAGNA A MONTAGNA-LE-TEMPLIER 2;888742.0;6586559.99;La Doye;
06494870;DOYE DE MONTAGNA A MONTFLEUR ;887625.0;6584860.99;La Doye;
06494900;SURAN A MONTFLEUR ;887957.0;6584077.99;Le Suran;
06494950;SURAN A VILLEREVERSURE 3;884241.0;6566947.99;Le Suran;
06495550;JOUGNENA A JOUGNE 1;961352.0;6635767.99;La Jougnena;
06495750;JOUGNENA A JOUGNE 3;958937.0;6634292.99;La Jougnena;
06495900;JOUGNENA A JOUGNE 2;957996.0;6631703.99;La Jougnena;
06495950;CLEUX A ST AUBIN;876622.0;6661515.99;Le Cleux;
06540010;VEAUNE A VEAUNES 2;851919.0;6445015.99;Ruisseau de la Veaune;
06540120;RUISSEAU DE COMBS A SERVES-SUR-RHONE ;843581.0;6451245.99;Ruisseau de Combs;
06540130;RUISSEAU DE LA RIONNE A EROME ;844368.0;6449564.99;Ruisseau de la Rionne;
06540140;RUISSEAU DE PAVIN A GERVANS ;844617.0;6448004.99;Ruisseau de Pévin;
06540150;RUISSEAU DE TORRAS A LARNAGE ;846611.0;6447792.99;Ruisseau du Torras;
06540160;RUISSEAU DE CROZE A LARNAGE ;846392.0;6445742.99;Ruisseau de Crozes Hermitage;
06540170;BOUTERNE A MERCUROL 2;847052.0;6443634.99;Ruisseau de la Bouterne;
06540180;ANCIENNE VEAUNE A PONT-DE-L'ISERE 2;848623.0;6436105.99;;
06540190;RUISSEAU DE L'ILE BRUNE A PONT-DE-L'ISERE ;849642.0;6436596.99;;
06540200;RUISSEAU DE L'ILE BRUNE A BEAUMONT-MONTEUX ;850220.0;6437514.99;;
06540210;HERBASSE A MONTRIGAUD 1;867572.0;6459384.99;L'Herbasse;
06540220;HERBASSE A ST-DONAT-SUR-L'HERBASSE 5;854274.0;6447563.99;L'Herbasse;
06570215;BION A LA MOTTE DE GALAURE;849158.0;6455741.99;Le Bion;
06570220;AIGUE NOIRE A ROYBON;876176.0;6464079.99;Ruisseau de l'Aigue Noire;
06570225;OEILLON A HAUERIVES;859069.0;6463293.99;L'Oeillon;
06570230;GALAURE A ST BARTHELEMY DE VALS;847952.0;6454949.99;La Galaure;
06570810;OUVEZE A VAISON-LA-ROMAINE 3;862935.0;6351763.99;L'Ouvèze;
06579000;GERVANNE A MONTCLAR-SUR-GERVANNE 2;868164.0;6406850.99;La Gervanne;
06579100;GUIERS MORT A SAINT LAURENT DU PONT 3;914272.0;6480772.99;Le Guiers;
06579950;MARAVANT A CHAMPANGES;971976.0;6591177.99;Le Maravant;
06580000;ARVE A CHAMONIX-MONT-BLANC 3;1000102.0;6544328.99;L'Arve;
06580001;ROMANE A MIRABEL-ET-BLACONS ;865926.0;6404615.99;La Romane;
06580003;ARVE A PASSY 3;989232.0;6543482.99;L'Arve;
06580004;ARVE A PASSY 4;989016.0;6542723.99;L'Arve;
06580005;ARVE A CHAMONIX-MONT-BLANC 4;1005062.0;6552331.99;L'Arve;
06580006;ARVE A CHAMONIX-MONT-BLANC 2;1002821.0;6548033.99;L'Arve;
06580008;ARVE A REIGNIER ;955577.0;6564717.99;L'Arve;
06580009;ARVE A PASSY 1;988549.0;6542017.99;L'Arve;
06580010;ARVE A PASSY 2;984613.0;6542228.99;L'Arve;
06580011;ARVE A PASSY 5;988124.0;6541581.99;L'Arve;
06580012;ARVE A AYSE 1;966221.0;6558516.99;L'Arve;
06580013;ARVE A BONNEVILLE ;961500.0;6559463.99;L'Arve;
06580014;ARVE A ARENTHON ;958487.0;6561969.99;L'Arve;
06580015;ARVE A ARTHAZ-PONT-NOTRE-DAME 2;950961.0;6567263.99;L'Arve;
06580017;ARVE A ANNEMASSE ;949181.0;6569892.99;L'Arve;
06580019;DROME A ST-SAUVEUR-EN-DIOIS ;872008.0;6401610.99;La Drôme;
06580030;TORNE A APREMONT ;931161.0;6495348.99;Torne;
06580040;RUISSEAU DE MARIGNAC A DIE ;885070.0;6410494.99;Ruisseau de Marignac;
06580050;HERBASSE A ST-DONAT-SUR-L'HERBASSE 4;854731.0;6447801.99;L'Herbasse;
06580060;VALLEY A CHARMES-SUR-L'HERBASSE ;858089.0;6450378.99;Le Valet;
06580067;RU DE LA VALETTE A SATILLIEU;821921.0;6448095.99;Ruisseau de la Valette;
06580068;AY A SATILLIEU 3;825751.0;6450472.99;L'Ay;
06580069;AY A SATILLIEU 2;828351.0;6452376.99;L'Ay;
06580070;AY A PREAUX ;830472.0;6452561.99;L'Ay;
06580071;AY A ST-ROMAIN-D'AY 3;831354.0;6452561.99;L'Ay;
06580072;AY A ST-ROMAIN-D'AY 2;833338.0;6452242.99;L'Ay;
06580073;AY A ECLASSAN ;834825.0;6453345.99;L'Ay;
06580074;AY A SARRAS 1;837025.0;6455803.99;L'Ay;
06580075;AY A SARRAS 2;837819.0;6456119.99;L'Ay;
06580076;AY A SARRAS 3;841109.0;6456347.99;L'Ay;
06580080;RUISSEAU DES PLANCHES A CHARBONNIERES-LES-BAINS ;836859.0;6520542.99;Ruisseau des Planches;
06580100;OUVEZE A STE-EUPHEMIE-SUR-OUVEZE ;889729.0;6358377.99;L'Ouvèze;
06580106;VALSERINE A CHAMPFROMIER ;917974.0;6569492.99;La Valserine;
06580123;VALSERINE A LAJOUX 1;932924.0;6592128.99;La Valserine;
06580124;VALSERINE A LAJOUX 2;931365.0;6590520.99;La Valserine;
06580125;VALSERINE A LES-MOLUNES ;928067.0;6586493.99;La Valserine;
06580126;VALSERINE A LELEX 2;926066.0;6582464.99;La Valserine;
06580127;VALSERINE A CHEZERY-FORENS 1;920112.0;6571107.99;La Valserine;
06580128;VALSERINE A BELLEGARDE-SUR-VALSERINE 2;918426.0;6560725.99;La Valserine;
06580129;VALSERINE A CHATILLON-EN-MICHAILLE ;916401.0;6564803.99;La Valserine;
06580130;VALSERINE A MONTANGES ;916371.0;6565007.99;La Valserine;
06580140;RUISSEAU DES RICHARDS A CORNILLON EN TRIEVES;913791.0;6417205.99;Ruisseau des Richards;
06580150;RHONE A BRANGUES ;898232.0;6515694.99;Le Rhône;
06580170;RHONE A BOUVESSE-QUIRIEU ;890450.0;6523416.99;Le Rhône;
06580171;BIEF D'ANCONNANS A SAMOGNAT ;898000.0;6576298.99;Bief d'Anconnans;
06580172;ANGE A OYONNAX 1;905666.0;6574356.99;L'Ange;
06580173;SARSOUILLE A OYONNAX 1;906672.0;6575888.99;La Sarsouille;
06580175;OIGNIN A ST-MARTIN-DU-FRENE 1;896399.0;6563700.99;L'Oignin;
06580177;OIGNIN A BRION 3;896531.0;6566699.99;L'Oignin;
06580178;OIGNIN A BRION 4;896187.0;6567004.99;L'Oignin;
06580180;OIGNIN A IZERNORE ;895581.0;6570570.99;L'Oignin;
06580181;OIGNIN A IZERNORE ;895851.0;6572542.99;L'Oignin;
06580182;OIGNIN A MATAFELON-GRANGES 2;896284.0;6573892.99;L'Oignin;
06580183;OIGNIN A SAMOGNAT 1;897935.0;6577137.99;L'Oignin;
06580184;OIGNIN A SAMOGNAT 2;899290.0;6580064.99;L'Oignin;
06580185;DOYE A MAILLAT ;896086.0;6561549.99;La Doye;
06580186;BRAS DU LAC A PORT ;897860.0;6566368.99;Bras du Lac;
06580187;BORREY A MAILLAT 1;895156.0;6558999.99;L'Oignin;
06580190;BOUTERNE A CHANTEMERLE-LES-BLES 3;849397.0;6448528.99;;
06580200;RUISSEAU DE BEAUSEJOUR A PONT-DE-L'ISERE ;849353.0;6437140.99;;
06580205;RUISSEAU DE VUAZ A ETEAUX ;952518.0;6555352.99;Ruisseau du Vuaz;
06580206;DAUDENS A EVIRES ;949678.0;6552243.99;Le Daudens;
06580207;RUISSEAU DES POVRETS A EVIRES ;948811.0;6554369.99;Ruisseau des Povrets;
06580208;RUISSEAU DES SAUFFES A EVIRES ;949275.0;6554834.99;Ruisseau des Sauffes;
06580209;RUISSEAU DU MOULIN A GROISY ;946915.0;6551517.99;Ruisseau du Moulin;
06580210;RUISSEAU DE LA CROIX A VILLAZ 1;945818.0;6543397.99;Ruisseau du Paradis;
06580211;RUISSEAU DE LA CROIX A VILLAZ 2;947345.0;6544909.99;Ruisseau de la Croix;
06580212;CRENANT A VILLAZ ;947271.0;6545293.99;Ruisseau Crenant;
06580213;RUISSEAU DE LA MADELEINE A ETEAUX ;954831.0;6557773.99;Le Sion;
06580214;RUISSEAU DU CREUX DES MOULINS A LA-ROCHE-SUR-FORON ;956428.0;6557008.99;Ruisseau du Creux des Moulins;
06580215;FORON DE LA ROCHE A LA-ROCHE-SUR-FORON 2;956408.0;6557050.99;Le Foron;
06580216;DOLE A LA-ROCHE-SUR-FORON ;952342.0;6554281.99;;
06580217;RUISSEAU DE LA MADELEINE A LA-ROCHE-SUR-FORON ;955526.0;6558157.99;Le Sion;
06580218;RUISSEAU DU CREUX DES MOULINS A ST-SIXT ;956599.0;6556183.99;Ruisseau du Creux des Moulins;
06580220;NANT DE SION A ARENTHON ;957864.0;6561019.99;Le Sion;
06580230;NANT GUIN A PERS-JUSSY 1;953689.0;6560819.99;Le Berny;
06580231;NANT GUIN A PERS-JUSSY 2;951879.0;6560208.99;Le Berny;
06580232;NANT DE LA FEMME A PERS-JUSSY ;951279.0;6561687.99;Nant de la Femme;
06580234;BAUME A VALGORGE 1;786235.0;6388944.99;La Baume;
06580235;BAUME A VALGORGE 2;790322.0;6387652.99;La Baume;
06580236;BAUME A LABOULE ;792392.0;6386672.99;La Baume;
06580237;BAUME A BEAUMONT ;795143.0;6380363.99;La Baume;
06580238;BAUME A ROSIERES 1;798544.0;6376727.99;La Baume;
06580239;BAUME A ROSIERES 2;799765.0;6376454.99;La Baume;
06580240;BAUME A LABEAUME 1;803614.0;6372936.99;La Baume;
06580241;BAUME A LABEAUME 2;804611.0;6373040.99;La Baume;
06580242;BAUME A ST-ALBAN-AURIOLLES 1;805871.0;6372706.99;La Baume;
06580243;DROBIE A SABLIERES 1;783912.0;6382306.99;La Drobie;
06580244;DROBIE A ST-MELANY ;789583.0;6381395.99;La Drobie;
06580245;DROBIE A BEAUMONT ;794529.0;6380383.99;La Drobie;
06580246;ALUNE A RIBES ;796780.0;6378078.99;Rivière d'Alune;
06580248;CANCE A VOCANCE 1;820591.0;6455931.99;La Cance;
06580249;CANCE A VOCANCE 2;823631.0;6458420.99;La Cance;
06580250;MALBUISSON A VILLEVOCANCE ;824785.0;6459483.99;Le Malbuisson;
06580251;CANCE A VILLEVOCANCE 2;825743.0;6460450.99;La Cance;
06580252;CANCE A VILLEVOCANCE 1;826778.0;6460819.99;La Cance;
06580253;CANCE A ROIFFIEUX 1;829954.0;6461608.99;La Cance;
06580254;DEUME A ANNONAY 1;831664.0;6461007.99;La Deume;
06580255;CANCE A ROIFFIEUX 2;831603.0;6460335.99;La Cance;
06580257;EMBRUN A VERNOSC-LES-ANNONAY ;833525.0;6458300.99;Ruisseau de l'Embrun;
06580258;CANCE A VERNOSC-LES-ANNONAY ;835178.0;6457645.99;La Cance;
06580260;TERNAY A SAVAS ;828052.0;6469619.99;Le Ternay;
06580261;TERNAY A ST-MARCEL-LES-ANNONAY ;828233.0;6466204.99;Le Ternay;
06580262;DEUME A BOURG-ARGENTAL ;825378.0;6466854.99;La Deume;
06580263;DEUME A ST-MARCEL-LES-ANNONAY ;829005.0;6465473.99;La Deume;
06580264;DEUME A BOULIEU-LES-ANNONAY 2;831423.0;6463609.99;La Deume;
06580265;LIGNE A PRUNET 1;799446.0;6389547.99;La Ligne;
06580266;LIGNE A PRUNET 2;800850.0;6388130.99;La Ligne;
06580267;LIGNE A ROCHER 1;802004.0;6386655.99;La Ligne;
06580268;LIGNE A CHASSIERS ;802451.0;6384397.99;La Ligne;
06580269;LIGNE A LARGENTIERE 2;802578.0;6383050.99;La Ligne;
06580270;LIGNE A LARGENTIERE 3;803011.0;6382642.99;La Ligne;
06580271;LIGNE A LARGENTIERE 5;802996.0;6381960.99;La Ligne;
06580272;LIGNE A LARGENTIERE 4;803407.0;6381151.99;La Ligne;
06580273;LIGNE A UZER ;804529.0;6379590.99;La Ligne;
06580274;LIGNE A CHAUZON 2;805297.0;6377926.99;La Ligne;
06580275;LIGNE A LABEAUME ;805826.0;6376819.99;La Ligne;
06580276;ROUBREAU A LARGENTIERE 2;802694.0;6382194.99;Le Roubreau;
06580277;LANDE A LENTILLERES ;802336.0;6390397.99;La Lande;
06580278;LANDE A CHASSIERS ;804850.0;6387714.99;La Lande;
06580279;LANDE A VINEZAC 1;804605.0;6383411.99;La Lande;
06580280;LANDE A UZER ;805181.0;6379557.99;La Lande;
06580300;JABRON A SISTERON 2;935513.0;6344686.99;Le Jabron;
06580305;ROUBION A BOUVIERES 1;875811.0;6381111.99;Le Roubion;
06580306;ROUBION A BOUVIERES 2;876195.0;6383101.99;Le Roubion;
06580307;ROUBION A BOURDEAUX 1;870145.0;6388887.99;Le Roubion;
06580308;ROUBION A BOURDEAUX 2;868717.0;6390442.99;Le Roubion;
06580309;ROUBION A SAOU ;863761.0;6394900.99;Le Roubion;
06580310;ROUBION A SOYANS ;859148.0;6393468.99;Le Roubion;
06580311;ROUBION A MANAS ;857673.0;6390733.99;Le Roubion;
06580312;ROUBION A CLEON-D'ANDRAN ;853332.0;6390123.99;Le Roubion;
06580313;ROUBION A BONLIEU-SUR-ROUBION 1;848531.0;6390058.99;Le Roubion;
06580314;ROUBION A LA-LAUPIE ;846572.0;6390686.99;Le Roubion;
06580315;ROUBION A SAVASSE ;842811.0;6388323.99;Le Roubion;
06580316;ROUBION A MONTELIMAR - ST-JAMES ;838933.0;6385232.99;Le Roubion;
06580317;ROUBION A MONTELIMAR 2;835754.0;6383907.99;Ancien Lit Roubion;
06580318;ANCELLE A MARSANNE ;850504.0;6393714.99;L'Ancelle;
06580319;ANCELLE A LA-LAUPIE ;847778.0;6391660.99;L'Ancelle;
06580320;RIMANDOULE A PONT-DE-BARRET ;858575.0;6389899.99;La Rimandoule;
06580321;VEBRE A SAOU 1;866061.0;6397271.99;La Vèbre;
06580322;VEBRE A SAOU 2;862730.0;6395200.99;La Vèbre;
06580323;BINE A BOURDEAUX ;869150.0;6390082.99;La Bine;
06580324;JABRON A DIEULEFIT 3;864837.0;6384510.99;Le Jabron;
06580325;JABRON A DIEULEFIT 2;862552.0;6382467.99;Le Jabron;
06580326;JABRON A LE-POET-LAVAL ;857289.0;6382455.99;Le Jabron;
06580327;JABRON A PORTES-EN-VALDAINE ;852107.0;6384858.99;Le Jabron;
06580328;JABRON A LA-BATIE-ROLLAND ;847076.0;6384910.99;Le Jabron;
06580329;JABRON A MONTBOUCHER-SUR-JABRON 2;842809.0;6384456.99;Le Jabron;
06580330;JABRON A MONTELIMAR ;839005.0;6385077.99;Le Jabron;
06580331;CITELLES A ESPELUCHE ;844307.0;6382293.99;Ruisseau de Citelles;
06580332;CITELLES A ROQUEFORT-EN-VALDAINE ;846967.0;6380278.99;Ruisseau de Citelles;
06580333;VERMENON A LA-BATIE-ROLLAND ;847010.0;6386238.99;Le Vermenon;
06580334;LYONNE A BOUVANTE 1;878365.0;6426388.99;La Lyonne;
06580335;LYONNE A BOUVANTE 2;878703.0;6427804.99;La Lyonne;
06580336;LYONNE A ORIOL-EN-ROYANS 2;878849.0;6434729.99;La Lyonne;
06580337;LYONNE A ORIOL-EN-ROYANS 1;879740.0;6436574.99;La Lyonne;
06580338;LYONNE A ST-JEAN-EN-ROYANS 2;880244.0;6438561.99;La Lyonne;
06580339;LYONNE A ST-JEAN-EN-ROYANS 1;880394.0;6439196.99;La Lyonne;
06580340;LYONNE A ST-LAURENT-EN-ROYANS ;881205.0;6440799.99;La Lyonne;
06580341;GALAURE A ST-BARTHELEMY-DE-VALS ;845147.0;6455105.99;La Galaure;
06580342;LEONCEL A LEONCEL ;873451.0;6427614.99;Rivière de Léoncel;
06580343;LEONCEL A ORIOL-EN-ROYANS ;876005.0;6432548.99;Rivière de Léoncel;
06580344;CHOLET A ST-LAURENT-EN-ROYANS ;881379.0;6439912.99;Le Cholet;
06580345;GALAURE A ROYBON 3;876466.0;6465296.99;La Galaure;
06580346;GALAURE A ROYBON 2;874157.0;6464860.99;La Galaure;
06580347;GALAURE A ROYBON 1;871612.0;6464521.99;La Galaure;
06580348;GALAURE A MONTFALCON ;869453.0;6464072.99;La Galaure;
06580349;GALAURE A LE-GRAND-SERRE 1;865447.0;6464768.99;La Galaure;
06580350;GALAURE A LE-GRAND-SERRE 2;863410.0;6464828.99;La Galaure;
06580351;GALAURE A HAUTERIVES 2;861826.0;6464710.99;La Galaure;
06580352;GALAURE A HAUTERIVES 3;859516.0;6464104.99;La Galaure;
06580353;GALAURE A HAUTERIVES 1;857801.0;6463054.99;La Galaure;
06580354;GALAURE A CHATEAUNEUF-DE-GALAURE 3;854328.0;6461138.99;La Galaure;
06580355;GALAURE A CHATEAUNEUF-DE-GALAURE 2;853132.0;6459349.99;La Galaure;
06580356;GALAURE A LA-MOTTE-DE-GALAURE ;850224.0;6456845.99;La Galaure;
06580357;GALAURE A ST-UZE 2;848221.0;6455258.99;La Galaure;
06580358;GALAVEYSON A HAUTERIVES ;862144.0;6464999.99;Le Galaveyson;
06580359;VERNAISSON A ST-AGNAN-EN-VERCORS 1;890281.0;6420596.99;La Vernaisson;
06580360;VERNAISSON A ST-AGNAN-EN-VERCORS 2;892053.0;6431098.99;La Vernaisson;
06580361;VERNAISSON A ST-MARTIN-EN-VERCORS 1;892202.0;6436297.99;La Vernaisson;
06580362;VERNAISSON A ST-MARTIN-EN-VERCORS 2;891845.0;6436497.99;La Vernaisson;
06580363;VERNAISSON A ST-MARTIN-EN-VERCORS 3;890741.0;6436660.99;La Vernaisson;
06580364;VERNAISSON A ECHEVIS 1;888606.0;6438264.99;La Vernaisson;
06580365;VERNAISSON A ECHEVIS 2;887809.0;6439379.99;La Vernaisson;
06580366;VERNAISSON A ECHEVIS 3;887084.0;6440590.99;La Vernaisson;
06580367;VERNAISON A STE-EULALIE-EN-ROYANS 2;884362.0;6442798.99;La Vernaisson;
06580368;BUYECHE A ST-MARTIN-EN-VERCORS 1;892574.0;6439091.99;Le Buyèche;
06580369;BUYECHE A ST-MARTIN-EN-VERCORS 2;892444.0;6437906.99;Le Buyèche;
06580370;ADOUIN A ST-MARTIN-EN-VERCORS 2;892408.0;6436812.99;L'Adouin;
06580371;RUISSEAU DE LA COMBE A LA-COMBE-DE-LANCEY 1;928107.0;6460045.99;Ruisseau de la Combe de Lancey;
06580372;RUISSEAU DE LA COMBE A LA-COMBE-DE-LANCEY 2;927071.0;6462992.99;Ruisseau de la Combe de Lancey;
06580373;RUISSEAU DU MONT A VILLARD-BONNOT ;926130.0;6464094.99;Ruisseau de la Combe de Lancey;
06580374;RUISSEAU DE VORZ A STE-AGNES 2;930290.0;6461312.99;Ruisseau de Vorz;
06580375;RUISSEAU DE VORZ A STE-AGNES 1;927375.0;6464724.99;Ruisseau de Vorz;
06580376;RUISSEAU DE VORZ A VILLARD-BONNOT ;926865.0;6466308.99;Ruisseau de Vorz;
06580377;RUISSEAU DU GARD A LA-MURETTE 1;898462.0;6478433.99;Le Gard;
06580378;RUISSEAU DU GARD A LA-MURETTE 3;898388.0;6478320.99;Le Gard;
06580379;RUISSEAU DU GARD A LA-MURETTE 2;898373.0;6478191.99;Le Gard;
06580380;RUISSEAU DU GARD A REAUMONT ;898312.0;6477626.99;Le Gard;
06580381;RUISSEAU D'OLON A ST-CASSIEN ;899255.0;6477353.99;Ruisseau d'Olon;
06580382;EBRON A CORNILLON-EN-TRIEVES 1;911273.0;6417151.99;L'Ebron;
06580383;RUISSEAU D'OLON A MOIRANS ;898367.0;6474005.99;Ruisseau d'Olon;
06580384;MAYENNE A VOUREY 1;898810.0;6470131.99;La Mayenne;
06580385;EBRON A LAVARS 2;911045.0;6417940.99;L'Ebron;
06580386;EBRON A LAVARS 1;910869.0;6417877.99;L'Ebron;
06580387;DARNE A CHICHILIANNE 1;904047.0;6416954.99;Ruisseau de Darne;
06580388;DARNE A CHICHILIANNE 2;904323.0;6417273.99;Ruisseau de Darne;
06580389;RUISSEAU D'ORBANNES A ST-MARTIN-DE-CLELLES ;905217.0;6418115.99;Ruisseau d'Orbannes;
06580390;AINAN A ST-BUEIL 1;909788.0;6489373.99;L'Ainan;
06580391;AINAN A VOISSANT 3;910187.0;6489758.99;L'Ainan;
06580392;RUISSEAU DE CARRE A ST-BERNARD ;927265.0;6473229.99;Ruisseau du Carré;
06580393;AINAN A VOISSANT 1;910460.0;6490092.99;L'Ainan;
06580394;RUISSEAU DU CARRE A LA-TERRASSE 1;928186.0;6473132.99;Ruisseau du Carré;
06580395;RUISSEAU DU CARRE A LA-TERRASSE 2;928893.0;6472528.99;Ruisseau du Carré;
06580396;RUISSEAU DE VUZELLE A PLANAY ;990054.0;6486052.99;Ruisseau de la Vuzelle;
06580397;RUISSEAU DU GORRET A PLANAY ;989732.0;6486587.99;Ruisseau du Gorret;
06580398;CHERAN A LE-CHATELARD 3;942763.0;6514501.99;Le Chéran;
06580399;CHERAN A ARITH 1;940778.0;6519622.99;Le Chéran;
06580400;CHERAN A MARIGNY-ST-MARCEL 2;932144.0;6530413.99;Le Chéran;
06580401;EPARIS A CHAPEIRY ;935187.0;6529463.99;Ruisseau des Eparis;
06580402;COMBE A ROYBON;872802.0;6465064.99;;
06580404;RUISSEAU DU PASSAGE A BONS-EN-CHABLAIS 1;959380.0;6581408.99;Ruisseau du Passage;
06580405;RUISSEAU DU PASSAGE A BONS-EN-CHABLAIS 2;959602.0;6581584.99;Ruisseau du Passage;
06580406;RUISSEAU DU FORON A SCIEZ ;960754.0;6583401.99;Le Foron;
06580407;ALBARINE A CHALEY 3;898633.0;6543724.99;L'Albarine;
06580408;ALBARINE A CHALEY 4;896526.0;6542688.99;L'Albarine;
06580409;ALBARINE A CHALEY 2;896024.0;6542174.99;L'Albarine;
06580410;ALBARINE A TENAY 2;894694.0;6539177.99;L'Albarine;
06580411;ALBARINE A ARGIS 3;893612.0;6539251.99;L'Albarine;
06580412;ALBARINE A ARGIS 2;892818.0;6540065.99;L'Albarine;
06580413;RUISSEAU DU FOULON A AMBERIEU-EN-BUGEY ;882998.0;6541630.99;Le Foulon;
06580414;ALBARINE A ST-RAMBERT-EN-BUGEY 4;890721.0;6541879.99;L'Albarine;
06580415;ALBARINE A ST-RAMBERT-EN-BUGEY 2;888057.0;6540445.99;L'Albarine;
06580416;ALBARINE A ST-RAMBERT-EN-BUGEY 3;887586.0;6540169.99;L'Albarine;
06580417;ALBARINE A TORCIEU 3;886093.0;6538523.99;L'Albarine;
06580418;ALBARINE A TORCIEU 2;885402.0;6538402.99;L'Albarine;
06580419;ALBARINE A AMBERIEU-EN-BUGEY ;881833.0;6541609.99;L'Albarine;
06580421;RUISSEAU DE MANDORNE A ONCIEU ;890860.0;6541982.99;La Mandorne;
06580422;CALINE A ST-RAMBER-EN-BUGEY ;887822.0;6540030.99;La Câline;
06580423;RUISSEAU DU BUIZIN A ST-DENIS-EN-BUGEY ;880530.0;6541362.99;Le Buizin;
06580424;ALBARINE A BRENOD 2;902001.0;6555248.99;L'Albarine;
06580425;ALBARINE A BRENOD 1;901638.0;6553828.99;L'Albarine;
06580427;ALBARINE A TORCIEU 1;885299.0;6538660.99;Bras du Moulin;
06580428;DROME A VALDROME ;904602.0;6382013.99;La Drôme;
06580429;DROME A CHARENS 1;900452.0;6387027.99;La Drôme;
06580430;DROME A LUC-EN-DIOIS 1;895128.0;6392121.99;La Drôme;
06580431;DROME A LUC-EN-DIOIS 2;893762.0;6394475.99;La Drôme;
06580432;DROME A BARNAVE ;890545.0;6400167.99;La Drôme;
06580433;DROME A DIE 2;888972.0;6406727.99;La Drôme;
06580434;DROME A DIE 3;884663.0;6410213.99;La Drôme;
06580435;DROME A ESPENEL ;877278.0;6401454.99;La Drôme;
06580436;DROME A AOUSTE-SUR-SYE ;861979.0;6404021.99;La Drôme;
06580437;DROME A CHABRILLAN ;855548.0;6405721.99;La Drôme;
06580438;DROME A ALLEX 2;850694.0;6407631.99;La Drôme;
06580439;DROME A LORIOL-SUR-DROME 1;847176.0;6408582.99;La Drôme;
06580440;DROME A LORIOL-SUR-DROME 2;841633.0;6409320.99;La Drôme;
06580441;RUISSEAU DE MARAVEL A BEAURIERES ;902533.0;6388606.99;Le Maravel;
06580442;BES A GLANDAGE ;905383.0;6401703.99;Le Bès;
06580443;RUISSEAU DE BOULC A BOULC ;902681.0;6398703.99;Ruisseau de Boulc;
06580444;BES A TRESCHENU-CREYERS ;901929.0;6399573.99;Le Bès;
06580445;RUISSEAU D'ARCHIANE A TRESCHENU-CREYERS 2;899776.0;6406127.99;Ruisseau de l'Archiane;
06580446;RUISSEAU D'ARCHIANE A TRESCHENU-CREYERS 1;900216.0;6404191.99;Ruisseau de l'Archiane;
06580447;BES A CHATILLON-EN-DIOIS ;898388.0;6402157.99;Le Bès;
06580448;BES A ST-ROMAN ;893793.0;6401103.99;Le Bès;
06580449;RUISSEAU DE MEYROSSE A DIE ;889174.0;6410342.99;Ruisseau de Meyrosse;
06580450;SURE A STE-CROIX ;879773.0;6411990.99;La Sure;
06580451;ROANNE A ST-NAZAIRE-LE-DESERT 1;881463.0;6387235.99;La Roanne;
06580452;ROANNE A ST-NAZAIRE-LE-DESERT 2;880899.0;6390912.99;La Roanne;
06580453;RUISSEAU D'AUCELON A PENNES-LE-SEC ;883073.0;6394488.99;Ruisseau d'Aucelon;
06580454;ROANNE A AUREL ;879025.0;6402140.99;La Roanne;
06580455;GERVANNE A BEAUFORT-SUR-GERVANNE 2;869916.0;6411746.99;La Gervanne;
06580456;GERVANNE A BEAUFORT-SUR-GERVANNE 1;868927.0;6408801.99;La Gervanne;
06580457;GERVANNE A MONTCLAR-SUR-GERVANNE 1;867855.0;6406195.99;La Gervanne;
06580458;GERVANNE A MIRABEL-ET-BLACONS ;865534.0;6403500.99;La Gervanne;
06580459;SYE A COBONNE ;864604.0;6409637.99;La Sye;
06580460;SYE A AOUSTE-SUR-SYE ;863827.0;6405856.99;La Sye;
